ProductID,Product Name,Product Description,Cost Price,Selling Price,Eat Out Price,Popup Notes,Tax Percentage,Eat Out Tax Percentage,Category Name,Brand Name,Measurement Scheme,Unit Of Sale,Volume Of Sale,Unit Of Purchase, Volume Of Purchase,Barcode,Supplier,OrderCode,RRP,Product Type,Article Code,Tare Weight,Button Colour,Multiple Choice Note Name,Till Order,SKU,Sell On Till,Sell On Web, Is Variable Price, Is Tax Exempt Eligible, Is Excluded From Loyalty Points Gain, Additional Suppliers,Delete Product, Product Tags, Archived Product, Container Fee
10328485,Swaadh Home Style Roti 10 pack,Swaadh Home Style Roti 10 pack,3.55000,5.49000,5.49000,,0.0000,,Fresh rotis# milk# bread & eggs,,,,,,,9352038000141,Shree Ganesha Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328486,Swaha Akhand Jot White,Swaha Akhand Jot White,2.49000,4.99000,4.99000,,0.0000,,Pooja items,,,,,,,80112389460,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328487,Swaha Pure Cow Ghee Diya,Swaha Pure Cow Ghee Diya,3.49000,6.49000,6.49000,,0.0000,,Pooja items,,,,,,,80112389354,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328488,Swaha Pure Haldi,Swaha Pure Haldi,2.50000,4.99000,4.99000,,0.0000,,Pooja items,,,,,,,80112389545,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328489,Swaha Red Kumkum,Swaha Red Kumkum,2.50000,4.49000,4.49000,,0.0000,,Pooja items,,,,,,,80112389538,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328490,Swaha vegan easy diya,Swaha vegan easy diya,2.95000,4.95000,4.95000,,10.0000,,Pooja items,,,,,,,0080112389408,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328491,Swan Napkins 1 pk,Swan Napkins 1 pk,1.00000,1.99000,1.99000,,10.0000,,Confectionery,,,,,,,9316315132000,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328492,SWARNA CHAKKI FRESH ATTA 10KG,SWARNA CHAKKI FRESH ATTA 10KG,15.00000,19.99000,19.99000,,0.0000,,Flour & besan,,,,,,,6291003152115,Sabrini Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328494,Swosh Cotton Balls 100pcs,Swosh Cotton Balls 100pcs,1.55000,2.99000,2.99000,,10.0000,,Cosmetics,,,,,,,9326243245260,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328495,Swosh Liquid Handwash 500 ml,Swosh Liquid Handwash 500 ml,2.00000,3.99000,3.99000,,10.0000,,Confectionery,,,,,,,9326243070404,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328496,TAJMAHAL TEA 1KG,TAJMAHAL TEA 1KG,12.00000,17.99000,17.99000,,0.0000,,Tea# coffee,,,,,,,8901030954610,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328497,Tambola Game,Tambola Game,6.50000,9.99000,9.99000,,10.0000,,Miscellaneous,,,,,,,0,Reliance Secure Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328498,Tang Lemon 500g,Tang Lemon 500g,4.40000,5.99000,5.99000,,10.0000,,Drinks,,,,,,,7622201763497,Avi International,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328499,TANG MANGO 500G,TANG MANGO 500G,5.50000,7.99000,7.99000,,0.0000,,Instant mix,,,,,,,7622201763510,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328500,Tang Orange 500g,Tang Orange 500g,3.00000,4.99000,4.99000,,10.0000,,Drinks,,,,,,,7622201780289,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328501,Tango Orange 750g,Tango Orange 750g,5.68000,7.99000,7.99000,,0.0000,,Drinks,,,,,,,7622201674113,CFC Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328502,Tanjavur Ponni Boiled Rice 5kg,Tanjavur Ponni Boiled Rice 5kg,14.90000,19.99000,17.99000,,0.0000,,Rice & poha,,,,,,,,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328503,Tara Copper Lota small,Tara Copper Lota small,10.50000,13.99000,13.99000,,0.0000,,Pooja items,,,,,,,4923000021508,Rai Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328504,Tata Rock Salt 1kg,Tata Rock Salt 1kg,1.20000,1.99000,1.99000,,0.0000,,Sugar# salt,,,,,,,8904043901350,Aithra International,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328505,Tata Salt Rock Salt 500,Tata Salt Rock Salt 500,1.73000,2.99000,2.99000,,0.0000,,Sugar# salt,,,,,,,8904043926605,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328506,Tata Tea Gold 1kg,Tata Tea Gold 1kg,14.00000,16.99000,16.99000,,0.0000,,Tea# coffee,,,,,,,8901052000913,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328507,Tata Tea Gold 900g,Tata Tea Gold 900g,11.95000,14.99000,14.99000,,0.0000,,Tea# coffee,,,,,,,8901052004386,M&M Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328508,Tata Tea Premium 1kg,Tata Tea Premium 1kg,12.50000,16.99000,14.99000,,0.0000,,Tea# coffee,,,,,,,8901052010615,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328509,Tata Tea Premium 900g,Tata Tea Premium 900g,7.75000,12.99000,12.99000,,0.0000,,Tea# coffee,,,,,,,8901052004683,M&M Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328510,Telefone Sat Isabgol 100g,Telefone Sat Isabgol 100g,3.98000,6.49000,5.99000,,10.0000,,Miscellaneous,,,,,,,8904013071007# 8904013000014,Shivom Enterprises Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328511,Telugu Baaru Chekkalu 300g,Telugu Baaru Chekkalu 300g,1.55000,3.49000,3.49000,,10.0000,,Snacks & chips,,,,,,,8906081381330,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328512,Telugu Ginger Garlic Paste 1kg,Telugu Ginger Garlic Paste 1kg,6.50000,7.99000,7.99000,,0.0000,,Spices mixes# masala,,,,,,,8906081381019,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328513,Telugu Ginger Murukku 170gm,Telugu Ginger Murukku 170gm,2.31000,3.49000,3.49000,,10.0000,,Snacks & chips,,,,,,,8906081384898,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328514,Telugu Gongura Paste 300g,Telugu Gongura Paste 300g,2.50000,3.99000,3.99000,,0.0000,,Pickles,,,,,,,8906081384706,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328515,Telugu Gongura Pickle 300 gm,Telugu Gongura Pickle 300 gm,2.20000,3.49000,3.49000,,0.0000,,Pickles,,,,,,,8906081380180,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328516,Telugu Gongura Red Chilli with Garlic,Telugu Gongura Red Chilli with Garlic,2.20000,3.49000,3.49000,,0.0000,,Pickles,,,,,,,8906142011374,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328517,Telugu Gutt Vankya 300g,Telugu Gutt Vankya 300g,4.95000,6.99000,6.99000,,0.0000,,Miscellaneous,,,,,,,8906081385598,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328518,Telugu Idli Karam Podi 100g,Telugu Idli Karam Podi 100g,1.45000,1.99000,1.99000,,0.0000,,Rice & poha,,,,,,,8906081380647,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328519,Telugu Idli Rice 10 kg,Telugu Idli Rice 10 kg,22.99000,26.99000,26.99000,,0.0000,,Rice & poha,,,,,,,8906081387516,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328520,Telugu Idli Rice 5kg,Telugu Idli Rice 5kg,10.62000,17.99000,17.99000,,0.0000,,Rice & poha,,,,,,,8906081387509,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328521,TELUGU IDLY RAVA 1.814 KG,TELUGU IDLY RAVA 1.814 KG,4.50000,5.99000,5.99000,,0.0000,,Flour & besan,,,,,,,8906081382900,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328522,TELUGU IDLY RICE 10KG,TELUGU IDLY RICE 10KG,22.99000,29.99000,29.99000,,0.0000,,Rice & poha,,,,,,,8906081382290,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328523,Telugu Jaggary Ball 1kg,Telugu Jaggary Ball 1kg,4.35000,6.49000,6.49000,,0.0000,,Sugar# salt,,,,,,,8906126677206,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328524,Telugu Jaggery Cubes 1kg,Telugu Jaggery Cubes 1kg,4.25000,5.99000,5.99000,,0.0000,,Miscellaneous,,,,,,,8906081383341,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328525,Telugu Jaggery Powder 1kg,Telugu Jaggery Powder 1kg,4.35000,5.99000,5.99000,,0.0000,,Sugar# salt,,,,,,,8906081382184,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328526,Telugu Karachi Chai Biscuits 400g,Telugu Karachi Chai Biscuits 400g,4.39000,6.99000,6.99000,,10.0000,,Biscuits,,,,,,,8908003115610,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328527,Telugu Karachi Fruit Biscuits,Telugu Karachi Fruit Biscuits,4.15000,6.99000,6.99000,,10.0000,,Biscuits,,,,,,,8908004010822,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328528,Telugu Karachi Osmania Biscuits 400g,Telugu Karachi Osmania Biscuits 400g,4.15000,6.99000,6.99000,,10.0000,,Biscuits,,,,,,,8908003115818,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328529,Telugu Karachi Zeera Biscuits 400g,Telugu Karachi Zeera Biscuits 400g,4.62000,6.25000,6.25000,,10.0000,,Biscuits,,,,,,,8908003115269,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328530,Telugu Madras Mixture 170g,Telugu Madras Mixture 170g,2.31000,3.49000,3.49000,,10.0000,,Snacks & chips,,,,,,,8906081381712,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328531,Telugu Masala Peanuts 150g,Telugu Masala Peanuts 150g,2.31000,3.49000,3.49000,,10.0000,,Snacks & chips,,,,,,,8906081381811,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328532,Telugu Onion Murukku 170 gm,Telugu Onion Murukku 170 gm,2.10000,3.49000,3.49000,,10.0000,,Snacks & chips,,,,,,,8906081383679,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328533,Telugu Onion Samosa 300g,Telugu Onion Samosa 300g,3.65000,5.49000,5.49000,,0.0000,,Frozen snacks,,,,,,,8906081385604,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328534,Telugu Pav Bhaji Masala 50g,Telugu Pav Bhaji Masala 50g,1.50000,2.49000,2.49000,,0.0000,,Spices mixes# masala,,,,,,,8906142011800,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328535,Telugu Roasted Dalia Splits 1kg,Telugu Roasted Dalia Splits 1kg,4.35000,6.49000,6.49000,,0.0000,,Ready to eat# cook,,,,,,,8906081387455,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328536,Telugu Roasted Wheat Rava Fine 1kg,Telugu Roasted Wheat Rava Fine 1kg,3.50000,4.99000,4.99000,,0.0000,,Flour & besan,,,,,,,8906081389046,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328537,TELUGU SONA MASOORI RICE 9.08 KG,TELUGU SONA MASOORI RICE 9.08 KG,25.00000,32.99000,32.99000,,0.0000,,Rice & poha,,,,,,,8906081382290,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328538,Telugu Spicy Sakinallu 110g,Telugu Spicy Sakinallu 110g,1.91000,3.49000,3.49000,,10.0000,,Snacks & chips,,,,,,,8906081381699,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328539,Telugu Swetha Sesame Oil 500ml,Telugu Swetha Sesame Oil 500ml,4.50000,5.99000,5.99000,,0.0000,,Oil & ghee,,,,,,,8906081382481,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328540,Telugu Tamarind 500g,Telugu Tamarind 500g,3.35000,4.49000,4.49000,,0.0000,,Spices,,,,,,,8906081382238,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328541,Telugu Tender Leaves Lentil Curry,Telugu Tender Leaves Lentil Curry,4.95000,6.99000,6.99000,,0.0000,,Miscellaneous,,,,,,,8906142011763,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328542,Telugu Thati Munjalu 300 gm,Telugu Thati Munjalu 300 gm,5.65000,7.99000,7.99000,,0.0000,,Frozen veg,,,,,,,8906081386298,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328543,Telugu Tomato Pickle 300 G,Telugu Tomato Pickle 300 G,2.20000,3.49000,3.49000,,10.0000,,Pickles,,,,,,,8906081380173,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328544,Telugu Upma Rava 1816g,Telugu Upma Rava 1816g,5.75000,8.49000,8.49000,,0.0000,,Miscellaneous,,,,,,,8906081382979,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328545,Telugu Wheat Rava Coarse 1kg,Telugu Wheat Rava Coarse 1kg,3.50000,4.99000,4.99000,,0.0000,,Miscellaneous,,,,,,,8906081386014,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328546,Telugu Wheat Rava Fine 1kg,Telugu Wheat Rava Fine 1kg,3.50000,4.99000,4.99000,,0.0000,,Rice & poha,,,,,,,8906081386007,Wales Trading Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328547,Tez Mustard Oil 2l,Tez Mustard Oil 2l,11.00000,13.99000,13.99000,,0.0000,,Oil & ghee,,,,,,,8902089011071,Indya Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328548,Tez Mustard Oil 5 Liter,Tez Mustard Oil 5 Liter,27.50000,34.99000,34.99000,,0.0000,,Oil & ghee,,,,,,,8902089011088,Indya Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328550,Tez mustard oil 950 ml,Tez mustard oil 950 ml,6.00000,7.99000,7.99000,,0.0000,,Oil & ghee,,,,,,,675208290067,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328551,TEZ ORGANIC MUSTARD OIL,TEZ ORGANIC MUSTARD OIL,6.10000,8.49000,8.49000,,0.0000,,Oil & ghee,,,,,,,0,Indya Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328552,Thulasi Bitter Guard Vathal 100g,Thulasi Bitter Guard Vathal 100g,1.35000,1.99000,1.99000,,0.0000,,Spices,,,,,,,0,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328553,Thulasi Exim Finger Millet / Ragi 1Kg,Thulasi Exim Finger Millet / Ragi 1Kg,4.75000,6.99000,6.99000,,0.0000,,Lentils,,,,,,,890123481783,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328554,Thulasi Exim Pearl/Bajra Millet 1kg,Thulasi Exim Pearl/Bajra Millet 1kg,2.80000,4.99000,4.99000,,0.0000,,Lentils,,,,,,,890123481813,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328555,Thulasi Exim Ragi Flour 1Kg,Thulasi Exim Ragi Flour 1Kg,2.80000,4.99000,4.99000,,0.0000,,Flour & besan,,,,,,,890123481486,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328556,Thulasi Exim Short Roasted Vermicelli 40,Thulasi Exim Short Roasted Vermicelli 400gm,1.00000,1.99000,1.99000,,0.0000,,Flour & besan,,,,,,,890123498835,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328557,Thulasi Exim Thanjavur Boiled Idly Rice,Thulasi Exim Thanjavur Boiled Idly Rice 5kg,12.75000,16.99000,16.99000,,0.0000,,Rice & poha,,,,,,,890123480212,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328558,Thulasi Natural Camphor 100g,Thulasi Natural Camphor 100g,3.00000,4.29000,4.29000,,0.0000,,Miscellaneous,,,,,,,890123600016,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328559,Thulasi Ragi 500g,Thulasi Ragi 500g,4.50000,6.99000,6.99000,,0.0000,,Miscellaneous,,,,,,,890123481110,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328561,Thums Up 250ml,Thums Up 250ml,1.10000,1.99000,1.99000,,10.0000,,Drinks,,,,,,,8901764042911,Satva Impex,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328564,Thums Up Pet Bottle 750ml,Thums Up Pet Bottle 750ml,2.00000,3.49000,3.49000,,10.0000,,Drinks,,,,,,,8901764042270,Aus India Grocers,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328565,Thums Up Pet Btls 1.25 L,Thums Up Pet Btls 1.25 L,2.75000,4.49000,4.49000,,10.0000,,Drinks,,,,,,,8901764042805,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328566,Tide 1kg,Tide 1kg,5.00000,7.49000,7.49000,,0.0000,,Confectionery,,,,,,,4902430299756,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328567,Tiger Vanilla Essence 20ml,Tiger Vanilla Essence 20ml,0.70000,1.29000,1.29000,,0.0000,,Instant mix,,,,,,,8904057500211,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328568,Tip Top The One Wmeal Bread 700gm,Tip Top The One Wmeal Bread 700gm,4.40000,4.99000,4.99000,,0.0000,,Fresh rotis# milk# bread & eggs,,,,,,,9339423004816# 9339423005035,Coles,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328569,Tiranga Patsha 200gm,Tiranga Patsha 200gm,2.50000,4.99000,4.99000,,10.0000,,Cosmetics,,,,,,,8632347856235,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328570,Tiranga Plain Kheel 100g,Tiranga Plain Kheel 100g,3.50000,6.99000,6.99000,,10.0000,,Cosmetics,,,,,,,8907432028959,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328571,Tiranga Sweet Kheel 200gm,Tiranga Sweet Kheel 200gm,1.50000,2.99000,2.99000,,10.0000,,Cosmetics,,,,,,,8907432027952,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328572,Tiranga Sweet Makhana 200g,Tiranga Sweet Makhana 200g,1.00000,2.00000,2.00000,,10.0000,,Cosmetics,,,,,,,8907432027938,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328573,tirunelveli halwa 150g,tirunelveli halwa 150g,4.70000,5.99000,5.99000,,10.0000,,Confectionery,,,,,,,890123470350,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328574,Tj Pure Ghee Diya 25 pcs,Tj Pure Ghee Diya 25 pcs,2.50000,4.99000,4.99000,,0.0000,,Pooja items,,,,,,,8906169910155,Satva Impex,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328575,Tj Pure Ghee Wicks 15 pcs,Tj Pure Ghee Wicks 15 pcs,2.00000,3.99000,3.99000,,0.0000,,Pooja items,,,,,,,8906169910070,Satva Impex,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328576,TOBLERONE 50G,TOBLERONE 50G,1.25000,1.99000,1.99000,,10.0000,,Sweets,,,,,,,76145513,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328577,Tokla Gold Tea 500g,Tokla Gold Tea 500g,5.50000,7.99000,7.99000,,0.0000,,Tea# coffee,,,,,,,8908002900613,4Corner,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328578,Tomato Paste 1 kg,Tomato Paste 1 kg,5.00000,5.00000,5.00000,,0.0000,,Flour & besan,,,,,,,418952,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328579,Too Yumm Kashmiri Chilli 45g,Too Yumm Kashmiri Chilli 45g,0.80000,1.00000,1.00000,,10.0000,,Snacks & chips,,,,,,,8906090572972,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328580,Too Yumm Multi grain chips 45g,Too Yumm Multi grain chips 45g,0.80000,1.00000,1.00000,,10.0000,,Snacks & chips,,,,,,,8906090571258,Conscious SRM Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328581,Tooba Vinegar 320 ml,Tooba Vinegar 320 ml,1.75000,2.49000,2.49000,,0.0000,,Miscellaneous,,,,,,,8961100055104,Oasis Corporation,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328582,Top Ramen 560g,Top Ramen 560g,2.85000,3.99000,3.99000,,0.0000,,Noodles,,,,,,,8901014002061,CFC Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328583,Top Ramen Masala Noodles 420g,Top Ramen Masala Noodles 420g,2.60000,3.99000,3.49000,,0.0000,,Noodles,,,,,,,8901014002054,CFC Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328584,Tops Gulab Jamun Mix 500g,Tops Gulab Jamun Mix 500g,4.95000,6.99000,6.99000,,0.0000,,Instant mix,,,,,,,8904288602272,M&M Imports,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328585,TSF Edible Fatkadi Whole 100gm,TSF Edible Fatkadi Whole 100gm,1.60000,2.49000,2.49000,,0.0000,,Spices,,,,,,,9351235027616,,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328586,TSF Kamarkas 100gms,TSF Kamarkas 100gms,2.52000,3.49000,3.49000,,0.0000,,Spices,,,,,,,9351235000701,VAP International,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328588,Tulsi Mewa 72pk,Tulsi Mewa 72pk,4.00000,6.99000,6.99000,,10.0000,,Mukhavas,,,,,,,8961101781163,Oasis Corporation,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328589,Ujala Supreme Neel 250ml,Ujala Supreme Neel 250ml,2.50000,3.99000,3.99000,,0.0000,,Confectionery,,,,,,,0,Vishwak Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328590,Ultra Sponge 1 pcs,Ultra Sponge 1 pcs,1.00000,1.89000,1.89000,,10.0000,,Miscellaneous,,,,,,,9340019041528,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328591,Umbrella 1pc,Umbrella 1pc,3.99000,5.99000,5.99000,,10.0000,,Confectionery,,,,,,,8888047887219,Chang & Mei Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328592,Uncle Chips Spicy Treat 55 g,Uncle Chips Spicy Treat 55 g,0.70000,1.99000,1.99000,,10.0000,,Snacks & chips,,,,,,,8901491435109,Vishwak Pty Ltd,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328593,Uttam Aji No Moto 100g,Uttam Aji No Moto 100g,1.00000,1.69000,1.69000,,0.0000,,Sugar# salt,,,,,,,8904017007286,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328594,Uttam Charmagaz 100g,Uttam Charmagaz 100g,2.30000,3.49000,3.49000,,0.0000,,Spices,,,,,,,8904017006661,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328595,Uttam Chilli Whole Stemless 100g,Uttam Chilli Whole Stemless 100g,1.70000,2.69000,2.69000,,0.0000,,Spices mixes# masala,,,,,,,8904017003288,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328596,Uttam Cinnamon Powder 100g,Uttam Cinnamon Powder 100g,1.40000,2.69000,2.69000,,0.0000,,Spices mixes# masala,,,,,,,8904017002540,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328597,Uttam Cornflakes 400g,Uttam Cornflakes 400g,1.50000,2.49000,2.49000,,0.0000,,Snacks & chips,,,,,,,8904017008115,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328598,Uttam Fryums Alphabet 200g,Uttam Fryums Alphabet 200g,1.25000,1.99000,1.99000,,0.0000,,Ready to eat# cook,,,,,,,8904017009785,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328599,Uttam Fryums Colour Tube 200g,Uttam Fryums Colour Tube 200g,1.25000,1.99000,1.99000,,0.0000,,Ready to eat# cook,,,,,,,8904017007606,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328600,Uttam Fryums Hearts 200g,Uttam Fryums Hearts 200g,1.25000,1.99000,1.99000,,0.0000,,Ready to eat# cook,,,,,,,8904017009389,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328601,Uttam Fryums Mix 200g,Uttam Fryums Mix 200g,1.25000,1.99000,1.99000,,0.0000,,Ready to eat# cook,,,,,,,8904017007620,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328602,Uttam Fryums Star 200g,Uttam Fryums Star 200g,1.25000,1.99000,1.99000,,0.0000,,Ready to eat# cook,,,,,,,8904017007590,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328603,Uttam Meetha Paan Shots 150g,Uttam Meetha Paan Shots 150g,2.95000,4.29000,4.29000,,0.0000,,Mukhavas,,,,,,,8904017010538,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328604,Uttam Murmura Rice Puff Basmati 350 g,Uttam Murmura Rice Puff Basmati 350 g,2.95000,4.29000,4.29000,,0.0000,,Khakhra# papad & fryums,,,,,,,8904017007774,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328605,Uttam Murmura Rice Puff Kolhapuri 350 g,Uttam Murmura Rice Puff Kolhapuri 350 g,3.50000,4.99000,4.99000,,0.0000,,Khakhra# papad & fryums,,,,,,,8904017007781,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328606,Uttam Okra Fryums 200g,Uttam Okra Fryums 200g,1.25000,1.99000,1.99000,,0.0000,,Ready to eat# cook,,,,,,,8904017009419,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328607,Uttam Pani Puri Chips 200 g,Uttam Pani Puri Chips 200 g,1.75000,2.99000,2.99000,,0.0000,,Pani puri,,,,,,,8904017009822,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
10328608,Uttam Rice Puff 800gm,Uttam Rice Puff 800gm,3.25000,4.99000,4.99000,,0.0000,,Rice & poha,,,,,,,8904017005664,Freshco Foods,,,Standard,,,,,,,y,n,n,n,n,,n,,n,
